Enter the serial port of the morteren (default /dev/ttyACM0 ):Enter the serial port of the vinke (default /dev/ttyACM1 ):p	1.900000	i	1.111000	d	0.200000	min	-255.000000	max	255.000000
vinkel	102.370003	error	-23.370003	ønsked vinkel	79	shardpwm	-43	tid delat	0.001023
vinkel	102.379997	error	-23.379997	ønsked vinkel	79	shardpwm	-32	tid delat	0.003957
vinkel	102.400002	error	-23.400002	ønsked vinkel	79	shardpwm	-36	tid delat	0.001004
vinkel	102.440002	error	-23.440002	ønsked vinkel	79	shardpwm	-34	tid delat	0.005028
vinkel	102.440002	error	-23.440002	ønsked vinkel	79	shardpwm	-32	tid delat	0.000981
vinkel	102.430000	error	-23.430000	ønsked vinkel	79	shardpwm	-32	tid delat	0.003978
vinkel	102.339996	error	-23.339996	ønsked vinkel	79	shardpwm	-15	tid delat	0.001036
vinkel	102.300003	error	-23.300003	ønsked vinkel	79	shardpwm	-30	tid delat	0.004987
vinkel	102.269997	error	-23.269997	ønsked vinkel	79	shardpwm	-26	tid delat	0.001034
vinkel	102.220001	error	-23.220001	ønsked vinkel	79	shardpwm	-29	tid delat	0.003953
vinkel	102.169998	error	-23.169998	ønsked vinkel	79	shardpwm	-22	tid delat	0.001003
vinkel	102.080002	error	-23.080002	ønsked vinkel	79	shardpwm	-28	tid delat	0.004988
vinkel	101.919998	error	-22.919998	ønsked vinkel	79	shardpwm	0	tid delat	0.001015
vinkel	101.879997	error	-22.879997	ønsked vinkel	79	shardpwm	-30	tid delat	0.003990
vinkel	101.820000	error	-22.820000	ønsked vinkel	79	shardpwm	-20	tid delat	0.000997
vinkel	101.730003	error	-22.730003	ønsked vinkel	79	shardpwm	-28	tid delat	0.005012
vinkel	101.489998	error	-22.489998	ønsked vinkel	79	shardpwm	16	tid delat	0.000988
vinkel	101.480003	error	-22.480003	ønsked vinkel	79	shardpwm	-31	tid delat	0.003998
vinkel	101.089996	error	-22.089996	ønsked vinkel	79	shardpwm	45	tid delat	0.001024
vinkel	101.059998	error	-22.059998	ønsked vinkel	79	shardpwm	-29	tid delat	0.004990
vinkel	100.830002	error	-21.830002	ønsked vinkel	79	shardpwm	15	tid delat	0.001001
vinkel	100.800003	error	-21.800003	ønsked vinkel	79	shardpwm	-29	tid delat	0.004000
vinkel	100.650002	error	-21.650002	ønsked vinkel	79	shardpwm	0	tid delat	0.000999
vinkel	100.599998	error	-21.599998	ønsked vinkel	79	shardpwm	-28	tid delat	0.005001
vinkel	100.330002	error	-21.330002	ønsked vinkel	79	shardpwm	22	tid delat	0.001031
vinkel	100.099998	error	-21.099998	ønsked vinkel	79	shardpwm	-20	tid delat	0.004979
vinkel	99.849998	error	-23.849998	ønsked vinkel	76	shardpwm	-255	tid delat	0.000991
vinkel	99.800003	error	-23.800003	ønsked vinkel	76	shardpwm	-32	tid delat	0.004989
vinkel	99.529999	error	-23.529999	ønsked vinkel	76	shardpwm	19	tid delat	0.001000
vinkel	99.480003	error	-23.480003	ønsked vinkel	76	shardpwm	-32	tid delat	0.005012
vinkel	99.309998	error	-23.309998	ønsked vinkel	76	shardpwm	0	tid delat	0.000989
vinkel	99.309998	error	-23.309998	ønsked vinkel	76	shardpwm	-34	tid delat	0.006005
vinkel	98.970001	error	-22.970001	ønsked vinkel	76	shardpwm	34	tid delat	0.000999
vinkel	98.930000	error	-22.930000	ønsked vinkel	76	shardpwm	-32	tid delat	0.004988
vinkel	98.779999	error	-22.779999	ønsked vinkel	76	shardpwm	-3	tid delat	0.001015
vinkel	98.760002	error	-22.760002	ønsked vinkel	76	shardpwm	-32	tid delat	0.004992
vinkel	98.540001	error	-22.540001	ønsked vinkel	76	shardpwm	10	tid delat	0.000996
vinkel	98.480003	error	-22.480003	ønsked vinkel	76	shardpwm	-21	tid delat	0.001005
vinkel	98.389999	error	-22.389999	ønsked vinkel	76	shardpwm	-29	tid delat	0.004995
vinkel	98.379997	error	-22.379997	ønsked vinkel	76	shardpwm	-31	tid delat	0.001021
vinkel	98.309998	error	-22.309998	ønsked vinkel	76	shardpwm	-18	tid delat	0.000981
vinkel	98.230003	error	-22.230003	ønsked vinkel	76	shardpwm	-29	tid delat	0.005010
vinkel	97.879997	error	-21.879997	ønsked vinkel	76	shardpwm	38	tid delat	0.000986
vinkel	97.790001	error	-21.790001	ønsked vinkel	76	shardpwm	-28	tid delat	0.005017
vinkel	97.360001	error	-21.360001	ønsked vinkel	76	shardpwm	55	tid delat	0.000995
vinkel	97.239998	error	-21.239998	ønsked vinkel	76	shardpwm	-27	tid delat	0.006030
vinkel	96.570000	error	-20.570000	ønsked vinkel	76	shardpwm	110	tid delat	0.000956
vinkel	96.430000	error	-20.430000	ønsked vinkel	76	shardpwm	-2	tid delat	0.001007
vinkel	96.279999	error	-20.279999	ønsked vinkel	76	shardpwm	-24	tid delat	0.006001
vinkel	95.559998	error	-19.559998	ønsked vinkel	76	shardpwm	116	tid delat	0.000997
vinkel	95.419998	error	-19.419998	ønsked vinkel	76	shardpwm	0	tid delat	0.001003
vinkel	95.230003	error	-19.230003	ønsked vinkel	76	shardpwm	-20	tid delat	0.004997
vinkel	94.540001	error	-18.540001	ønsked vinkel	76	shardpwm	111	tid delat	0.001003
vinkel	94.279999	error	-18.279999	ønsked vinkel	76	shardpwm	26	tid delat	0.000997
vinkel	94.180000	error	-18.180000	ønsked vinkel	76	shardpwm	-22	tid delat	0.005997
vinkel	93.339996	error	-17.339996	ønsked vinkel	76	shardpwm	142	tid delat	0.001007
vinkel	93.190002	error	-17.190002	ønsked vinkel	76	shardpwm	5	tid delat	0.000996
vinkel	93.040001	error	-17.040001	ønsked vinkel	76	shardpwm	-17	tid delat	0.005010
vinkel	92.360001	error	-16.360001	ønsked vinkel	76	shardpwm	113	tid delat	0.000996
vinkel	92.209999	error	-16.209999	ønsked vinkel	76	shardpwm	7	tid delat	0.000998
vinkel	92.070000	error	-16.070000	ønsked vinkel	76	shardpwm	-17	tid delat	0.006009
vinkel	91.459999	error	-15.459999	ønsked vinkel	76	shardpwm	102	tid delat	0.000987
vinkel	91.389999	error	-15.389999	ønsked vinkel	76	shardpwm	-7	tid delat	0.001016
vinkel	91.290001	error	-18.290001	ønsked vinkel	73	shardpwm	-123	tid delat	0.005987
vinkel	90.870003	error	-17.870003	ønsked vinkel	73	shardpwm	58	tid delat	0.000996
vinkel	90.739998	error	-17.739998	ønsked vinkel	73	shardpwm	0	tid delat	0.001004
vinkel	90.639999	error	-17.639999	ønsked vinkel	73	shardpwm	-22	tid delat	0.006015
vinkel	90.339996	error	-17.339996	ønsked vinkel	73	shardpwm	36	tid delat	0.000979
vinkel	90.480003	error	-17.480003	ønsked vinkel	73	shardpwm	-53	tid delat	0.001006
vinkel	90.580002	error	-17.580002	ønsked vinkel	73	shardpwm	-29	tid delat	0.004997
vinkel	90.290001	error	-17.290001	ønsked vinkel	73	shardpwm	32	tid delat	0.001003
vinkel	90.260002	error	-17.260002	ønsked vinkel	73	shardpwm	-18	tid delat	0.000990
vinkel	90.250000	error	-17.250000	ønsked vinkel	73	shardpwm	-24	tid delat	0.005998
vinkel	90.290001	error	-17.290001	ønsked vinkel	73	shardpwm	-33	tid delat	0.001020
vinkel	90.300003	error	-17.300003	ønsked vinkel	73	shardpwm	-27	tid delat	0.000987
vinkel	90.300003	error	-17.300003	ønsked vinkel	73	shardpwm	-25	tid delat	0.005996
vinkel	90.459999	error	-17.459999	ønsked vinkel	73	shardpwm	-57	tid delat	0.001005
vinkel	90.589996	error	-17.589996	ønsked vinkel	73	shardpwm	-30	tid delat	0.006013
vinkel	90.529999	error	-17.529999	ønsked vinkel	73	shardpwm	-13	tid delat	0.000984
vinkel	90.559998	error	-17.559998	ønsked vinkel	73	shardpwm	-32	tid delat	0.001001
vinkel	90.650002	error	-17.650002	ønsked vinkel	73	shardpwm	-29	tid delat	0.006009
vinkel	90.680000	error	-17.680000	ønsked vinkel	73	shardpwm	-32	tid delat	0.000990
vinkel	90.720001	error	-17.720001	ønsked vinkel	73	shardpwm	-27	tid delat	0.005996
vinkel	90.669998	error	-17.669998	ønsked vinkel	73	shardpwm	-16	tid delat	0.001006
vinkel	90.610001	error	-17.610001	ønsked vinkel	73	shardpwm	-14	tid delat	0.000995
vinkel	90.629997	error	-17.629997	ønsked vinkel	73	shardpwm	-27	tid delat	0.006018
vinkel	90.660004	error	-17.660004	ønsked vinkel	73	shardpwm	-32	tid delat	0.000993
vinkel	90.730003	error	-17.730003	ønsked vinkel	73	shardpwm	-40	tid delat	0.001000
vinkel	90.790001	error	-17.790001	ønsked vinkel	73	shardpwm	-29	tid delat	0.005993
vinkel	90.800003	error	-17.800003	ønsked vinkel	73	shardpwm	-29	tid delat	0.000996
vinkel	90.870003	error	-17.870003	ønsked vinkel	73	shardpwm	-29	tid delat	0.006006
vinkel	90.959999	error	-17.959999	ønsked vinkel	73	shardpwm	-45	tid delat	0.000997
vinkel	90.930000	error	-17.930000	ønsked vinkel	73	shardpwm	-21	tid delat	0.001004
vinkel	90.940002	error	-17.940002	ønsked vinkel	73	shardpwm	-27	tid delat	0.006006
vinkel	90.790001	error	-17.790001	ønsked vinkel	73	shardpwm	2	tid delat	0.000995
vinkel	90.779999	error	-17.779999	ønsked vinkel	73	shardpwm	-25	tid delat	0.000999
vinkel	90.769997	error	-17.769997	ønsked vinkel	73	shardpwm	-27	tid delat	0.006000
vinkel	90.250000	error	-17.250000	ønsked vinkel	73	shardpwm	78	tid delat	0.000992
vinkel	90.320000	error	-17.320000	ønsked vinkel	73	shardpwm	-40	tid delat	0.001007
vinkel	90.290001	error	-20.290001	ønsked vinkel	70	shardpwm	-151	tid delat	0.005001
vinkel	90.180000	error	-20.180000	ønsked vinkel	70	shardpwm	-10	tid delat	0.001003
vinkel	90.150002	error	-20.150002	ønsked vinkel	70	shardpwm	-26	tid delat	0.000993
vinkel	90.029999	error	-20.029999	ønsked vinkel	70	shardpwm	-28	tid delat	0.006013
vinkel	89.970001	error	-19.970001	ønsked vinkel	70	shardpwm	-19	tid delat	0.000993
vinkel	89.870003	error	-19.870003	ønsked vinkel	70	shardpwm	-11	tid delat	0.000990
vinkel	89.910004	error	-19.910004	ønsked vinkel	70	shardpwm	-33	tid delat	0.006001
vinkel	89.809998	error	-19.809998	ønsked vinkel	70	shardpwm	-11	tid delat	0.001006
vinkel	89.790001	error	-19.790001	ønsked vinkel	70	shardpwm	-27	tid delat	0.000994
vinkel	89.790001	error	-19.790001	ønsked vinkel	70	shardpwm	-31	tid delat	0.006021
vinkel	89.449997	error	-19.449997	ønsked vinkel	70	shardpwm	34	tid delat	0.001037
vinkel	89.449997	error	-19.449997	ønsked vinkel	70	shardpwm	-31	tid delat	0.000967
vinkel	89.410004	error	-19.410004	ønsked vinkel	70	shardpwm	-30	tid delat	0.005982
vinkel	89.080002	error	-19.080002	ønsked vinkel	70	shardpwm	33	tid delat	0.001023
vinkel	89.080002	error	-19.080002	ønsked vinkel	70	shardpwm	-30	tid delat	0.000975
vinkel	89.050003	error	-19.050003	ønsked vinkel	70	shardpwm	-29	tid delat	0.006013
vinkel	88.849998	error	-18.849998	ønsked vinkel	70	shardpwm	9	tid delat	0.001008
vinkel	88.739998	error	-18.739998	ønsked vinkel	70	shardpwm	-8	tid delat	0.000985
vinkel	88.660004	error	-18.660004	ønsked vinkel	70	shardpwm	-27	tid delat	0.006009
vinkel	88.599998	error	-18.599998	ønsked vinkel	70	shardpwm	-18	tid delat	0.001007
vinkel	88.660004	error	-18.660004	ønsked vinkel	70	shardpwm	-42	tid delat	0.000990
vinkel	88.760002	error	-18.760002	ønsked vinkel	70	shardpwm	-34	tid delat	0.005005
vinkel	88.599998	error	-18.599998	ønsked vinkel	70	shardpwm	1	tid delat	0.000999
vinkel	88.589996	error	-18.589996	ønsked vinkel	70	shardpwm	-28	tid delat	0.000996
vinkel	88.570000	error	-18.570000	ønsked vinkel	70	shardpwm	-29	tid delat	0.006013
vinkel	88.489998	error	-18.489998	ønsked vinkel	70	shardpwm	-14	tid delat	0.000993
vinkel	88.570000	error	-18.570000	ønsked vinkel	70	shardpwm	-46	tid delat	0.000999
vinkel	88.550003	error	-18.550003	ønsked vinkel	70	shardpwm	-29	tid delat	0.004994
vinkel	88.430000	error	-18.430000	ønsked vinkel	70	shardpwm	-6	tid delat	0.001019
vinkel	88.250000	error	-18.250000	ønsked vinkel	70	shardpwm	6	tid delat	0.000992
vinkel	88.360001	error	-18.360001	ønsked vinkel	70	shardpwm	-34	tid delat	0.006006
vinkel	88.279999	error	-18.279999	ønsked vinkel	70	shardpwm	-14	tid delat	0.001004
vinkel	88.300003	error	-18.300003	ønsked vinkel	70	shardpwm	-34	tid delat	0.000999
vinkel	88.269997	error	-18.269997	ønsked vinkel	70	shardpwm	-29	tid delat	0.005993
vinkel	88.059998	error	-18.059998	ønsked vinkel	70	shardpwm	11	tid delat	0.001019
vinkel	88.059998	error	-18.059998	ønsked vinkel	70	shardpwm	-30	tid delat	0.000992
vinkel	88.150002	error	-18.150002	ønsked vinkel	70	shardpwm	-33	tid delat	0.005005
vinkel	87.809998	error	-17.809998	ønsked vinkel	70	shardpwm	39	tid delat	0.000981
vinkel	87.889999	error	-17.889999	ønsked vinkel	70	shardpwm	-45	tid delat	0.000999
vinkel	87.910004	error	-20.910004	ønsked vinkel	67	shardpwm	-136	tid delat	0.006005
vinkel	87.949997	error	-20.949997	ønsked vinkel	67	shardpwm	-43	tid delat	0.001001
vinkel	87.930000	error	-20.930000	ønsked vinkel	67	shardpwm	-31	tid delat	0.001000
vinkel	87.970001	error	-20.970001	ønsked vinkel	67	shardpwm	-37	tid delat	0.005986
vinkel	88.160004	error	-21.160004	ønsked vinkel	67	shardpwm	-74	tid delat	0.001003
vinkel	88.089996	error	-21.089996	ønsked vinkel	67	shardpwm	-22	tid delat	0.000997
vinkel	88.129997	error	-21.129997	ønsked vinkel	67	shardpwm	-37	tid delat	0.005999
vinkel	87.940002	error	-20.940002	ønsked vinkel	67	shardpwm	1	tid delat	0.001003
vinkel	87.940002	error	-20.940002	ønsked vinkel	67	shardpwm	-36	tid delat	0.000995
vinkel	87.930000	error	-20.930000	ønsked vinkel	67	shardpwm	-35	tid delat	0.005010
vinkel	87.820000	error	-20.820000	ønsked vinkel	67	shardpwm	-14	tid delat	0.001009
vinkel	87.800003	error	-20.800003	ønsked vinkel	67	shardpwm	-32	tid delat	0.000992
vinkel	87.800003	error	-20.800003	ønsked vinkel	67	shardpwm	-36	tid delat	0.006004
vinkel	87.769997	error	-20.769997	ønsked vinkel	67	shardpwm	-30	tid delat	0.001010
vinkel	87.910004	error	-20.910004	ønsked vinkel	67	shardpwm	-41	tid delat	0.005987
vinkel	87.849998	error	-20.849998	ønsked vinkel	67	shardpwm	-24	tid delat	0.001009
vinkel	87.849998	error	-20.849998	ønsked vinkel	67	shardpwm	-36	tid delat	0.000974
vinkel	87.879997	error	-20.879997	ønsked vinkel	67	shardpwm	-37	tid delat	0.006012
vinkel	87.889999	error	-20.889999	ønsked vinkel	67	shardpwm	-38	tid delat	0.001010
vinkel	87.879997	error	-20.879997	ønsked vinkel	67	shardpwm	-34	tid delat	0.000997
vinkel	88.019997	error	-21.019997	ønsked vinkel	67	shardpwm	-41	tid delat	0.005979
vinkel	87.790001	error	-20.790001	ønsked vinkel	67	shardpwm	8	tid delat	0.001018
vinkel	87.760002	error	-20.760002	ønsked vinkel	67	shardpwm	-30	tid delat	0.000987
vinkel	87.720001	error	-20.720001	ønsked vinkel	67	shardpwm	-35	tid delat	0.005997
vinkel	87.550003	error	-20.550003	ønsked vinkel	67	shardpwm	-2	tid delat	0.001006
vinkel	87.570000	error	-20.570000	ønsked vinkel	67	shardpwm	-40	tid delat	0.000992
vinkel	87.550003	error	-20.550003	ønsked vinkel	67	shardpwm	-35	tid delat	0.006001
vinkel	87.459999	error	-20.459999	ønsked vinkel	67	shardpwm	-18	tid delat	0.001011
vinkel	87.389999	error	-20.389999	ønsked vinkel	67	shardpwm	-22	tid delat	0.000981
vinkel	87.500000	error	-20.500000	ønsked vinkel	67	shardpwm	-40	tid delat	0.006015
vinkel	87.180000	error	-20.180000	ønsked vinkel	67	shardpwm	28	tid delat	0.000995
vinkel	87.099998	error	-20.099998	ønsked vinkel	67	shardpwm	-33	tid delat	0.005997
vinkel	86.919998	error	-19.919998	ønsked vinkel	67	shardpwm	0	tid delat	0.001004
vinkel	86.889999	error	-19.889999	ønsked vinkel	67	shardpwm	-29	tid delat	0.000997
vinkel	86.949997	error	-19.949997	ønsked vinkel	67	shardpwm	-38	tid delat	0.006013
vinkel	86.599998	error	-19.599998	ønsked vinkel	67	shardpwm	33	tid delat	0.001010
vinkel	86.589996	error	-19.589996	ønsked vinkel	67	shardpwm	-33	tid delat	0.000992
vinkel	86.559998	error	-22.559998	ønsked vinkel	64	shardpwm	-140	tid delat	0.005995
vinkel	86.349998	error	-22.349998	ønsked vinkel	64	shardpwm	1	tid delat	0.000993
vinkel	86.389999	error	-22.389999	ønsked vinkel	64	shardpwm	-48	tid delat	0.001005
vinkel	86.400002	error	-22.400002	ønsked vinkel	64	shardpwm	-41	tid delat	0.005999
vinkel	86.320000	error	-22.320000	ønsked vinkel	64	shardpwm	-24	tid delat	0.000985
vinkel	86.300003	error	-22.300003	ønsked vinkel	64	shardpwm	-36	tid delat	0.001010
vinkel	86.169998	error	-22.169998	ønsked vinkel	64	shardpwm	-36	tid delat	0.006004
vinkel	85.989998	error	-21.989998	ønsked vinkel	64	shardpwm	-4	tid delat	0.000987
vinkel	85.940002	error	-21.940002	ønsked vinkel	64	shardpwm	-30	tid delat	0.001006
vinkel	85.820000	error	-21.820000	ønsked vinkel	64	shardpwm	-36	tid delat	0.005997
vinkel	85.760002	error	-21.760002	ønsked vinkel	64	shardpwm	-28	tid delat	0.000995
vinkel	85.730003	error	-21.730003	ønsked vinkel	64	shardpwm	-34	tid delat	0.001006
vinkel	85.709999	error	-21.709999	ønsked vinkel	64	shardpwm	-39	tid delat	0.005994
vinkel	85.510002	error	-21.510002	ønsked vinkel	64	shardpwm	0	tid delat	0.001005
vinkel	85.500000	error	-21.500000	ønsked vinkel	64	shardpwm	-37	tid delat	0.000996
vinkel	85.449997	error	-21.449997	ønsked vinkel	64	shardpwm	-38	tid delat	0.005014
vinkel	85.339996	error	-21.339996	ønsked vinkel	64	shardpwm	-18	tid delat	0.001008
vinkel	85.269997	error	-21.269997	ønsked vinkel	64	shardpwm	-25	tid delat	0.000987
vinkel	85.269997	error	-21.269997	ønsked vinkel	64	shardpwm	-39	tid delat	0.006005
vinkel	85.290001	error	-21.290001	ønsked vinkel	64	shardpwm	-43	tid delat	0.000988
vinkel	85.239998	error	-21.239998	ønsked vinkel	64	shardpwm	-29	tid delat	0.001005
vinkel	85.220001	error	-21.220001	ønsked vinkel	64	shardpwm	-39	tid delat	0.006009
vinkel	85.150002	error	-21.150002	ønsked vinkel	64	shardpwm	-25	tid delat	0.000988
vinkel	85.120003	error	-21.120003	ønsked vinkel	64	shardpwm	-33	tid delat	0.001002
vinkel	85.059998	error	-21.059998	ønsked vinkel	64	shardpwm	-37	tid delat	0.006001
vinkel	84.720001	error	-20.720001	ønsked vinkel	64	shardpwm	29	tid delat	0.000993
vinkel	84.680000	error	-20.680000	ønsked vinkel	64	shardpwm	-31	tid delat	0.001005
vinkel	84.639999	error	-20.639999	ønsked vinkel	64	shardpwm	-37	tid delat	0.006042
vinkel	84.680000	error	-20.680000	ønsked vinkel	64	shardpwm	-47	tid delat	0.000963
vinkel	84.540001	error	-20.540001	ønsked vinkel	64	shardpwm	-11	tid delat	0.001013
vinkel	84.500000	error	-20.500000	ønsked vinkel	64	shardpwm	-37	tid delat	0.005988
vinkel	84.290001	error	-20.290001	ønsked vinkel	64	shardpwm	3	tid delat	0.000993
vinkel	84.309998	error	-20.309998	ønsked vinkel	64	shardpwm	-42	tid delat	0.001006
vinkel	84.269997	error	-20.269997	ønsked vinkel	64	shardpwm	-37	tid delat	0.006000
vinkel	84.080002	error	-20.080002	ønsked vinkel	64	shardpwm	0	tid delat	0.001003
vinkel	84.099998	error	-20.099998	ønsked vinkel	64	shardpwm	-39	tid delat	0.006003
vinkel	83.940002	error	-19.940002	ønsked vinkel	64	shardpwm	-6	tid delat	0.000992
vinkel	83.919998	error	-22.919998	ønsked vinkel	61	shardpwm	-255	tid delat	0.001005
vinkel	83.959999	error	-22.959999	ønsked vinkel	61	shardpwm	-45	tid delat	0.005992
vinkel	83.809998	error	-22.809998	ønsked vinkel	61	shardpwm	-14	tid delat	0.001004
vinkel	83.760002	error	-22.760002	ønsked vinkel	61	shardpwm	-33	tid delat	0.000993
vinkel	83.730003	error	-22.730003	ønsked vinkel	61	shardpwm	-43	tid delat	0.006006
vinkel	83.410004	error	-22.410004	ønsked vinkel	61	shardpwm	20	tid delat	0.000999
vinkel	83.430000	error	-22.430000	ønsked vinkel	61	shardpwm	-47	tid delat	0.001003
vinkel	83.379997	error	-22.379997	ønsked vinkel	61	shardpwm	-41	tid delat	0.006000
vinkel	83.230003	error	-22.230003	ønsked vinkel	61	shardpwm	-13	tid delat	0.000997
vinkel	83.279999	error	-22.279999	ønsked vinkel	61	shardpwm	-53	tid delat	0.001002
vinkel	83.169998	error	-22.169998	ønsked vinkel	61	shardpwm	-39	tid delat	0.006001
vinkel	82.820000	error	-21.820000	ønsked vinkel	61	shardpwm	27	tid delat	0.000994
vinkel	82.769997	error	-21.769997	ønsked vinkel	61	shardpwm	-32	tid delat	0.001004
vinkel	82.769997	error	-21.769997	ønsked vinkel	61	shardpwm	-42	tid delat	0.005008
vinkel	82.779999	error	-21.779999	ønsked vinkel	61	shardpwm	-44	tid delat	0.000997
vinkel	82.660004	error	-21.660004	ønsked vinkel	61	shardpwm	-18	tid delat	0.000990
vinkel	82.500000	error	-21.500000	ønsked vinkel	61	shardpwm	-37	tid delat	0.005998
vinkel	81.639999	error	-20.639999	ønsked vinkel	61	shardpwm	129	tid delat	0.001006
vinkel	81.440002	error	-20.440002	ønsked vinkel	61	shardpwm	-1	tid delat	0.001017
vinkel	81.220001	error	-20.220001	ønsked vinkel	61	shardpwm	-32	tid delat	0.005978
vinkel	80.089996	error	-19.089996	ønsked vinkel	61	shardpwm	186	tid delat	0.001005
vinkel	79.849998	error	-18.849998	ønsked vinkel	61	shardpwm	10	tid delat	0.000993
vinkel	79.580002	error	-18.580002	ønsked vinkel	61	shardpwm	-28	tid delat	0.006005
vinkel	77.870003	error	-16.870003	ønsked vinkel	61	shardpwm	255	tid delat	0.001009
vinkel	77.519997	error	-16.519997	ønsked vinkel	61	shardpwm	36	tid delat	0.000994
vinkel	77.180000	error	-16.180000	ønsked vinkel	61	shardpwm	-21	tid delat	0.005996
vinkel	75.360001	error	-14.360001	ønsked vinkel	61	shardpwm	255	tid delat	0.001019
vinkel	74.940002	error	-13.940002	ønsked vinkel	61	shardpwm	-14	tid delat	0.006003
vinkel	73.089996	error	-12.089996	ønsked vinkel	61	shardpwm	255	tid delat	0.000983
vinkel	72.690002	error	-11.690002	ønsked vinkel	61	shardpwm	55	tid delat	0.000995
vinkel	72.290001	error	-11.290001	ønsked vinkel	61	shardpwm	-10	tid delat	0.005999
vinkel	70.400002	error	-9.400002	ønsked vinkel	61	shardpwm	255	tid delat	0.001004
vinkel	70.019997	error	-9.019997	ønsked vinkel	61	shardpwm	56	tid delat	0.000998
